name,index,interval,underlying_data,options_data,lot_size,strike_step,strike_method,entry_time,exit_time,premium_target_per_leg,premium_band,fixed_distance_points,target_delta_ce,target_delta_pe,lots,per_leg_sl_pct,combined_mtm_sl_rupees,combined_mtm_target_rupees,slippage_per_order_rupees,charges_per_lot_roundtrip_rupees,output_name,save_trades,strategy,status,trades,net_pnl,gross_pnl,max_drawdown,win_rate,avg_pnl,profit_factor,report_path,score
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,15,200,0.2,-0.2,1,30,2000,2500,5,40,sweep_tradebook_00109.csv,False,nifty_strangle_v1,ok,25,1753.2499999999939,4253.249999999994,-5634.500000000004,52.0,70.12999999999975,1.190809163628448,,0.8311633685331428
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,20,200,0.2,-0.2,1,30,2000,2500,5,40,sweep_tradebook_00557.csv,False,nifty_strangle_v1,ok,25,1753.2499999999939,4253.249999999994,-5634.500000000004,52.0,70.12999999999975,1.190809163628448,,0.8311633685331428
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,10,200,0.2,-0.2,1,30,2000,2500,5,40,sweep_tradebook_00878.csv,False,nifty_strangle_v1,ok,25,1753.2499999999939,4253.249999999994,-5634.500000000004,52.0,70.12999999999975,1.190809163628448,,0.8311633685331428
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:30,15:20,60,20,400,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_01032.csv,False,nifty_strangle_v1,ok,25,3148.249999999997,5648.249999999997,-10204.000000000002,52.0,125.92999999999988,1.203388461786937,,0.8285309682477456
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:45,15:20,60,20,300,0.15,-0.15,1,40,2000,1500,5,40,sweep_tradebook_00908.csv,False,nifty_strangle_v1,ok,25,1898.0000000000027,4398.000000000002,-8312.0,60.0,75.92000000000012,1.1045845272206305,,0.8283445620789224
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.25,1,40,2000,2500,5,40,sweep_tradebook_00147.csv,False,nifty_strangle_v1,ok,25,4904.500000000002,7404.500000000002,-14108.5,48.0,196.18000000000006,1.2125736823855755,,0.8276273168657193
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:30,15:20,60,20,400,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00491.csv,False,nifty_strangle_v1,ok,25,3115.749999999997,5615.749999999997,-10204.000000000002,52.0,124.62999999999987,1.2008670986042613,,0.8253459427675418
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,500,0.2,-0.2,1,40,2000,1500,5,40,sweep_tradebook_00674.csv,False,nifty_strangle_v1,ok,25,1136.000000000001,3636.0000000000005,-5188.999999999999,60.0,45.44000000000003,1.0950786742551053,,0.8189246482944692
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.25,1,50,4000,2500,5,40,sweep_tradebook_00871.csv,False,nifty_strangle_v1,ok,25,4677.500000000002,7177.500000000003,-15708.75,52.0,187.10000000000008,1.19680235615862,,0.8177639850401848
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,10,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00279.csv,False,nifty_strangle_v1,ok,25,2732.5,5232.5,-7458.749999999999,44.0,109.3,1.319310546304412,,0.8063482487011899
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,15,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00497.csv,False,nifty_strangle_v1,ok,25,2732.5,5232.5,-7458.749999999999,44.0,109.3,1.319310546304412,,0.8063482487011899
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,15,200,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_01159.csv,False,nifty_strangle_v1,ok,25,2732.5,5232.5,-7458.749999999999,44.0,109.3,1.319310546304412,,0.8063482487011899
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,20,200,0.2,-0.2,1,50,2000,1500,5,40,sweep_tradebook_00046.csv,False,nifty_strangle_v1,ok,25,2114.9999999999977,4614.999999999997,-7407.5,52.0,84.59999999999991,1.2398639070031183,,0.8055214309821124
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,15,200,0.2,-0.2,1,50,3000,1500,5,40,sweep_tradebook_00135.csv,False,nifty_strangle_v1,ok,25,2114.9999999999977,4614.999999999997,-7407.5,52.0,84.59999999999991,1.2398639070031183,,0.8055214309821124
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,10,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00834.csv,False,nifty_strangle_v1,ok,25,2114.9999999999977,4614.999999999997,-7407.5,52.0,84.59999999999991,1.2398639070031183,,0.8055214309821124
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,20,200,0.2,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00290.csv,False,nifty_strangle_v1,ok,24,1303.2499999999975,3703.249999999998,-4283.500000000001,50.0,54.30208333333323,1.2174711109257015,,0.8042488619119872
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,10,200,0.2,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00501.csv,False,nifty_strangle_v1,ok,24,1303.2499999999975,3703.249999999998,-4283.500000000001,50.0,54.30208333333323,1.2174711109257015,,0.8042488619119872
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,40,20,200,0.2,-0.2,1,30,3000,1500,5,40,sweep_tradebook_00805.csv,False,nifty_strangle_v1,ok,24,1303.2499999999975,3703.249999999998,-4283.500000000001,50.0,54.30208333333323,1.2174711109257015,,0.8042488619119872
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,20,200,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00263.csv,False,nifty_strangle_v1,ok,25,1839.5,4339.5,-5797.000000000001,48.0,73.58,1.2039470037141746,,0.797319303087804
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,20,200,0.2,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00303.csv,False,nifty_strangle_v1,ok,26,808.9999999999989,3408.999999999999,-3142.000000000002,53.84615384615385,31.11538461538457,1.1272062581076299,,0.7959408510013215
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,15,200,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_00457.csv,False,nifty_strangle_v1,ok,26,808.9999999999989,3408.999999999999,-3142.000000000002,53.84615384615385,31.11538461538457,1.1272062581076299,,0.7959408510013215
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,15,200,0.2,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00562.csv,False,nifty_strangle_v1,ok,26,808.9999999999989,3408.999999999999,-3142.000000000002,53.84615384615385,31.11538461538457,1.1272062581076299,,0.7959408510013215
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,20,200,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_01175.csv,False,nifty_strangle_v1,ok,26,808.9999999999989,3408.999999999999,-3142.000000000002,53.84615384615385,31.11538461538457,1.1272062581076299,,0.7959408510013215
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.25,-0.25,1,40,4000,1500,5,40,sweep_tradebook_00575.csv,False,nifty_strangle_v1,ok,25,1115.000000000006,3615.000000000005,-8119.999999999998,64.0,44.600000000000236,1.0561769447803304,,0.7773152709359614
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,15,200,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_00199.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,10,200,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00336.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,20,200,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_00371.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,15,200,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_00519.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,10,200,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_00786.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,50,15,200,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00807.csv,False,nifty_strangle_v1,ok,24,2154.499999999999,4554.499999999999,-5984.500000000002,41.66666666666667,89.7708333333333,1.30058247009173,,0.7766800345336562
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.15,-0.25,1,50,3000,3500,5,40,sweep_tradebook_00316.csv,False,nifty_strangle_v1,ok,25,1388.7500000000084,3888.7500000000073,-10216.250000000002,64.0,55.55000000000034,1.0772654565686077,,0.7759353970390318
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,20,200,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_00405.csv,False,nifty_strangle_v1,ok,25,1305.9999999999945,3805.9999999999945,-6052.250000000005,56.00000000000001,52.23999999999978,1.139682879221369,,0.7757875170391166
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,20,200,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_00377.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,20,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00852.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,10,200,0.2,-0.2,1,50,4000,2500,5,40,sweep_tradebook_00966.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,15,200,0.2,-0.2,1,50,2000,2500,5,40,sweep_tradebook_01093.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,10,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_01137.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,10,200,0.2,-0.2,1,50,2000,2500,5,40,sweep_tradebook_01182.csv,False,nifty_strangle_v1,ok,25,2168.750000000002,4668.750000000002,-6530.0,44.0,86.75000000000007,1.25199709513435,,0.7721209800918839
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.2,-0.15,1,30,3000,3500,5,40,sweep_tradebook_00454.csv,False,nifty_strangle_v1,ok,26,2561.2499999999964,5161.249999999997,-13353.750000000004,57.692307692307686,98.50961538461524,1.1095968078391938,,0.7687231330870754
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,10,200,0.2,-0.2,1,30,2000,2500,5,40,sweep_tradebook_00435.csv,False,nifty_strangle_v1,ok,25,1480.999999999996,3980.9999999999973,-5170.500000000002,48.0,59.23999999999984,1.1764565709519836,,0.7664326467459618
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,15,200,0.2,-0.2,1,50,3000,1500,5,40,sweep_tradebook_00312.csv,False,nifty_strangle_v1,ok,25,2113.749999999998,4613.749999999997,-7458.749999999999,48.0,84.54999999999993,1.2540183265735316,,0.7633919892743419
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,20,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00504.csv,False,nifty_strangle_v1,ok,25,2113.749999999998,4613.749999999997,-7458.749999999999,48.0,84.54999999999993,1.2540183265735316,,0.7633919892743419
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,80,15,200,0.2,-0.2,1,50,4000,1500,5,40,sweep_tradebook_00968.csv,False,nifty_strangle_v1,ok,25,2113.749999999998,4613.749999999997,-7458.749999999999,48.0,84.54999999999993,1.2540183265735316,,0.7633919892743419
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,10,200,0.2,-0.2,1,40,3000,1500,5,40,sweep_tradebook_00622.csv,False,nifty_strangle_v1,ok,25,1353.5000000000014,3853.5000000000014,-4803.999999999998,48.0,54.14000000000006,1.1616215893486181,,0.7617443796835974
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,70,15,200,0.2,-0.2,1,40,3000,1500,5,40,sweep_tradebook_00716.csv,False,nifty_strangle_v1,ok,25,1353.5000000000014,3853.5000000000014,-4803.999999999998,48.0,54.14000000000006,1.1616215893486181,,0.7617443796835974
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,50,20,200,0.2,-0.2,1,30,3000,1500,5,40,sweep_tradebook_00238.csv,False,nifty_strangle_v1,ok,25,631.9999999999985,3131.999999999998,-2627.0000000000014,52.0,25.27999999999994,1.1135567334471295,,0.7605786067757891
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,50,20,200,0.2,-0.2,1,30,4000,1500,5,40,sweep_tradebook_00478.csv,False,nifty_strangle_v1,ok,25,631.9999999999985,3131.999999999998,-2627.0000000000014,52.0,25.27999999999994,1.1135567334471295,,0.7605786067757891
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,50,10,200,0.2,-0.2,1,30,3000,1500,5,40,sweep_tradebook_00584.csv,False,nifty_strangle_v1,ok,25,631.9999999999985,3131.999999999998,-2627.0000000000014,52.0,25.27999999999994,1.1135567334471295,,0.7605786067757891
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,50,20,200,0.2,-0.2,1,30,2000,1500,5,40,sweep_tradebook_00917.csv,False,nifty_strangle_v1,ok,25,631.9999999999985,3131.999999999998,-2627.0000000000014,52.0,25.27999999999994,1.1135567334471295,,0.7605786067757891
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,60,20,200,0.2,-0.2,1,40,3000,2500,5,40,sweep_tradebook_00103.csv,False,nifty_strangle_v1,ok,25,1468.500000000003,3968.500000000003,-4603.499999999996,44.0,58.740000000000116,1.178823672674136,,0.7589964157706102
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.15,-0.25,1,50,2000,1500,5,40,sweep_tradebook_01164.csv,False,nifty_strangle_v1,ok,26,2174.999999999999,4775.000000000001,-15162.5,61.53846153846154,83.65384615384612,1.1065001836210064,,0.75883061703342
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,15,200,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_00612.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,20,200,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_00625.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,20,200,0.2,-0.2,1,30,3000,2500,5,40,sweep_tradebook_00634.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,15,200,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00967.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,20,200,0.2,-0.2,1,30,4000,2500,5,40,sweep_tradebook_01048.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,10:00,15:20,80,10,200,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_01195.csv,False,nifty_strangle_v1,ok,26,673.7499999999995,3273.75,-3142.000000000002,53.84615384615385,25.913461538461522,1.105939698887535,,0.7528950203202269
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,20,200,0.2,-0.2,1,40,4000,1500,5,40,sweep_tradebook_00040.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,15,200,0.2,-0.2,1,40,3000,1500,5,40,sweep_tradebook_00429.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,20,200,0.2,-0.2,1,40,3000,1500,5,40,sweep_tradebook_00444.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,15,200,0.2,-0.2,1,40,2000,1500,5,40,sweep_tradebook_00552.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,10,200,0.2,-0.2,1,40,4000,1500,5,40,sweep_tradebook_00876.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,60,20,200,0.2,-0.2,1,40,2000,1500,5,40,sweep_tradebook_00957.csv,False,nifty_strangle_v1,ok,25,1500.0000000000036,4000.0000000000036,-4793.999999999996,44.0,60.00000000000014,1.220426157237326,,0.7528911138923664
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:20,15:20,60,20,300,0.2,-0.2,1,40,3000,3500,5,40,sweep_tradebook_00776.csv,False,nifty_strangle_v1,ok,25,2440.5,4940.5,-10619.499999999995,52.0,97.62,1.0951536182158452,,0.749813079711851
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.15,-0.2,1,30,2000,2500,5,40,sweep_tradebook_00111.csv,False,nifty_strangle_v1,ok,25,1668.7500000000011,4168.750000000001,-11170.500000000004,60.0,66.75000000000004,1.0837389602569252,,0.7493890157110246
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,09:30,15:20,60,20,300,0.2,-0.25,1,40,3000,2500,5,40,sweep_tradebook_00487.csv,False,nifty_strangle_v1,ok,25,3870.0000000000105,6370.000000000011,-17432.999999999993,52.0,154.8000000000004,1.1559132203936104,,0.7419927723283435
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,delta_target,10:00,15:20,60,20,300,0.15,-0.25,1,40,2000,1500,5,40,sweep_tradebook_00676.csv,False,nifty_strangle_v1,ok,26,1875.0,4475.000000000002,-15462.5,61.53846153846154,72.11538461538461,1.0904813608396673,,0.736645730986879
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:30,15:20,60,20,400,0.2,-0.2,1,40,3000,1500,5,40,sweep_tradebook_00217.csv,False,nifty_strangle_v1,ok,25,1494.5000000000055,3994.5000000000055,-8608.0,56.00000000000001,59.78000000000022,1.1099462958875896,,0.7336175650557628
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,10,200,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_00072.csv,False,nifty_strangle_v1,ok,24,1629.0000000000002,4029.0,-5287.5,41.66666666666667,67.87500000000001,1.2440632257097908,,0.7247517730496456
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,20,200,0.2,-0.2,1,30,4000,3500,5,40,sweep_tradebook_00825.csv,False,nifty_strangle_v1,ok,24,1629.0000000000002,4029.0,-5287.5,41.66666666666667,67.87500000000001,1.2440632257097908,,0.7247517730496456
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,20,200,0.2,-0.2,1,30,3000,3500,5,40,sweep_tradebook_00954.csv,False,nifty_strangle_v1,ok,24,1629.0000000000002,4029.0,-5287.5,41.66666666666667,67.87500000000001,1.2440632257097908,,0.7247517730496456
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:30,15:20,40,10,200,0.2,-0.2,1,30,2000,3500,5,40,sweep_tradebook_01153.csv,False,nifty_strangle_v1,ok,24,1629.0000000000002,4029.0,-5287.5,41.66666666666667,67.87500000000001,1.2440632257097908,,0.7247517730496456
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,200,0.2,-0.2,1,50,3000,2500,5,40,sweep_tradebook_00164.csv,False,nifty_strangle_v1,ok,25,848.7500000000066,3348.7500000000064,-11228.749999999998,64.0,33.950000000000266,1.049605493863238,,0.7155872203050212
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,fixed_distance,09:45,15:20,60,20,200,0.2,-0.2,1,30,4000,2500,5,40,sweep_tradebook_00592.csv,False,nifty_strangle_v1,ok,25,959.2500000000025,3459.2500000000036,-8767.499999999998,60.0,38.3700000000001,1.0559337599673464,,0.7094097519247222
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,20,200,0.2,-0.2,1,30,3000,2500,5,40,sweep_tradebook_00291.csv,False,nifty_strangle_v1,ok,25,1045.4999999999945,3545.4999999999955,-7160.250000000004,56.00000000000001,41.81999999999978,1.099973703712557,,0.706014454802555
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,10,200,0.2,-0.2,1,30,3000,2500,5,40,sweep_tradebook_00329.csv,False,nifty_strangle_v1,ok,25,1045.4999999999945,3545.4999999999955,-7160.250000000004,56.00000000000001,41.81999999999978,1.099973703712557,,0.706014454802555
nifty_strangle_v1,NIFTY,5minute,data/underlying_5m.csv,data/options_5m.csv,50,50,premium_target,09:20,15:20,80,15,200,0.2,-0.2,1,30,4000,2500,5,40,sweep_tradebook_01113.csv,False,nifty_strangle_v1,ok,25,1045.4999999999945,3545.4999999999955,-7160.250000000004,56.00000000000001,41.81999999999978,1.099973703712557,,0.706014454802555
